1.988133	0.0293952
1.987173	0.0292751
1.986212	0.0291558
1.985252	0.0290374
1.984291	0.0289197
1.983331	0.0288028
1.982370	0.0286868
1.981410	0.0285715
1.980449	0.028457
1.979489	0.0283433
1.978528	0.0282303
1.977568	0.0281181
1.976607	0.0280067
1.975647	0.027896
1.974686	0.0277861
1.973726	0.0276769
1.972765	0.0275685
1.971804	0.0274608
1.970844	0.0273538
1.969883	0.0272476
1.968923	0.027142
1.967962	0.0270372
1.967002	0.0269331
1.966041	0.0268297
1.965081	0.026727
1.964120	0.0266249
1.963160	0.0265236
1.962199	0.026423
1.961239	0.026323
1.960278	0.0262237
1.959318	0.0261251
1.958357	0.0260271
1.957397	0.0259298
1.956436	0.0258332
1.955476	0.0257372
1.954515	0.0256418
1.953555	0.0255471
1.952594	0.025453
1.951634	0.0253596
1.950673	0.0252668
1.949713	0.0251746
1.948752	0.025083
1.947791	0.0249921
1.946831	0.0249018
1.945870	0.024812
1.944910	0.0247229
1.943949	0.0246344
1.942989	0.0245465
1.942028	0.0244591
1.941068	0.0243724
1.940107	0.0242862
1.939147	0.0242006
1.938186	0.0241156
1.937226	0.0240311
1.936265	0.0239473
1.935305	0.023864
1.934344	0.0237812
1.933384	0.023699
1.932423	0.0236174
1.931463	0.0235363
1.930502	0.0234557
1.929542	0.0233757
1.928581	0.0232963
1.927621	0.0232173
1.926660	0.0231389
1.925700	0.0230611
1.924739	0.0229837
1.923778	0.0229069
1.922818	0.0228306
1.921857	0.0227548
1.920897	0.0226795
1.919936	0.0226047
1.918976	0.0225305
1.918015	0.0224567
1.917055	0.0223834
1.916094	0.0223107
1.915134	0.0222384
1.914173	0.0221666
1.913213	0.0220953
1.912252	0.0220244
1.911292	0.0219541
1.910331	0.0218842
1.909371	0.0218148
1.908410	0.0217459
1.907450	0.0216774
1.906489	0.0216095
1.905529	0.0215419
1.904568	0.0214748
1.903608	0.0214082
1.902647	0.0213421
1.901687	0.0212763
1.900726	0.0212111
1.899765	0.0211463
1.898805	0.0210819
1.897844	0.0210179
1.896884	0.0209544
1.895923	0.0208914
1.894963	0.0208287
1.894002	0.0207665
1.893042	0.0207047
1.892081	0.0206434
1.891121	0.0205824
1.890160	0.0205219
1.889200	0.0204618
1.888239	0.0204021
1.887279	0.0203429
1.886318	0.020284
1.885358	0.0202255
1.884397	0.0201675
1.883437	0.0201098
1.882476	0.0200525
1.881516	0.0199957
1.880555	0.0199392
1.879595	0.0198831
1.878634	0.0198275
1.877674	0.0197722
1.876713	0.0197173
1.875752	0.0196627
1.874792	0.0196086
1.873831	0.0195548
1.872871	0.0195014
1.871910	0.0194484
1.870950	0.0193958
1.869989	0.0193435
1.869029	0.0192916
1.868068	0.0192401
1.867108	0.0191889
1.866147	0.0191381
1.865187	0.0190876
1.864226	0.0190375
1.863266	0.0189878
1.862305	0.0189384
1.861345	0.0188894
1.860384	0.0188407
1.859424	0.0187924
1.858463	0.0187444
1.857503	0.0186968
1.856542	0.0186495
1.855582	0.0186025
1.854621	0.0185559
1.853661	0.0185097
1.852700	0.0184637
1.851740	0.0184181
1.850779	0.0183728
1.849818	0.0183279
1.848858	0.0182833
1.847897	0.018239
1.846937	0.018195
1.845976	0.0181514
1.845016	0.0181081
1.844055	0.0180651
1.843095	0.0180224
1.842134	0.01798
1.841174	0.017938
1.840213	0.0178963
1.839253	0.0178549
1.838292	0.0178137
1.837332	0.0177729
1.836371	0.0177325
1.835411	0.0176923
1.834450	0.0176524
1.833490	0.0176128
1.832529	0.0175735
1.831569	0.0175346
1.830608	0.0174959
1.829648	0.0174575
1.828687	0.0174194
1.827727	0.0173816
1.826766	0.0173441
1.825805	0.0173069
1.824845	0.01727
1.823884	0.0172334
1.822924	0.0171971
1.821963	0.017161
1.821003	0.0171252
1.820042	0.0170897
1.819082	0.0170545
1.818121	0.0170196
1.817161	0.016985
1.816200	0.0169506
1.815240	0.0169165
1.814279	0.0168827
1.813319	0.0168492
1.812358	0.0168159
1.811398	0.0167829
1.810437	0.0167502
1.809477	0.0167177
1.808516	0.0166855
1.807556	0.0166536
1.806595	0.016622
1.805635	0.0165906
1.804674	0.0165595
1.803714	0.0165286
1.802753	0.016498
1.801792	0.0164677
1.800832	0.0164376
1.799871	0.0164078
1.798911	0.0163782
1.797950	0.0163489
1.796990	0.0163198
1.796029	0.016291
1.795069	0.0162625
1.794108	0.0162342
1.793148	0.0162061
1.792187	0.0161783
1.791227	0.0161508
1.790266	0.0161234
1.789306	0.0160964
